Time|ID|Name|Country|Side|X|Y|Z|Heading|Pitch|Bank
11|16782080|FA-18C_hornet|2|Enemies|-358657.111122|1666.761729|620164.434904|1.189904|-0.545247|0.786792
11|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
11|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
11|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
11|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
11|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
11|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
11|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
11|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
11|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
11|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
11|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
11|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
11|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
11|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
11|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
11|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
11|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
11|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
11|16782080|FA-18C_hornet|2|Enemies|-358640.051239|1636.416060|620198.349418|1.231730|-0.515234|0.756777
11|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
11|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
11|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
11|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
11|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
11|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
12|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
12|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
12|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
12|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
12|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
12|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
12|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
12|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
12|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
12|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
12|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
12|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
12|16782080|FA-18C_hornet|2|Enemies|-358624.216267|1607.118481|620233.927806|1.272155|-0.484265|0.731270
12|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
12|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
12|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
12|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
12|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
12|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
12|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
12|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
12|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
12|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
12|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
12|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
12|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
12|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
12|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
12|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
12|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
12|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
12|16782080|FA-18C_hornet|2|Enemies|-358609.648328|1578.954995|620271.095117|1.311581|-0.452018|0.708827
12|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
12|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
12|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
12|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
12|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
12|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
12|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
12|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
12|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
12|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
12|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
12|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
12|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
12|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
12|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
12|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
12|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
12|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
12|16782080|FA-18C_hornet|2|Enemies|-358596.378754|1551.995781|620309.762046|1.347831|-0.420438|0.690100
12|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
12|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
12|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
12|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
12|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
12|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
12|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
12|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
12|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
12|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
12|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
12|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
12|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
12|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
12|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
12|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
12|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
12|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
12|16782080|FA-18C_hornet|2|Enemies|-358584.437817|1526.305957|620349.837186|1.382623|-0.388295|0.673672
12|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
12|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
12|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
12|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
12|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
12|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
12|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
12|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
12|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
12|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
12|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
12|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
12|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
12|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
12|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
12|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
12|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
12|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
12|16782080|FA-18C_hornet|2|Enemies|-358573.853687|1501.947355|620391.226145|1.417363|-0.354446|0.660970
12|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
12|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
12|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
12|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
12|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
12|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
13|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
13|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
13|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
13|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
13|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
13|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
13|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
13|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
13|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
13|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
13|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
13|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
13|16782080|FA-18C_hornet|2|Enemies|-358564.652181|1478.972955|620433.828421|1.451087|-0.321748|0.675483
13|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
13|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
13|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
13|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
13|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
13|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
13|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
13|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
13|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
13|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
13|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
13|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
13|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
13|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
13|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
13|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
13|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
13|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
13|16782080|FA-18C_hornet|2|Enemies|-358556.897049|1457.408955|620477.537765|1.487913|-0.294143|0.735150
13|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
13|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
13|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
13|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
13|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
13|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
13|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
13|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
13|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
13|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
13|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
13|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
13|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
13|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
13|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
13|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
13|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
13|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
13|16782080|FA-18C_hornet|2|Enemies|-358550.715223|1437.186558|620522.222574|1.532975|-0.278052|0.871505
13|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
13|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
13|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
13|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
13|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
13|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
13|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
13|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
13|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
13|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
13|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
13|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
13|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
13|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
13|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
13|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
13|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
13|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
13|16782080|FA-18C_hornet|2|Enemies|-358546.302060|1418.070638|620567.707566|1.587084|-0.278933|1.056560
13|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
13|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
13|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
13|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
13|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
13|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
13|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
13|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
13|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
13|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
13|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
13|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
13|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
13|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
13|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
13|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
13|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
13|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
13|16782080|FA-18C_hornet|2|Enemies|-358543.897038|1399.683673|620613.773138|1.648231|-0.297035|1.290027
13|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
13|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
13|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
13|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
13|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
13|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
14|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
14|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
14|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
14|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
14|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
14|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
14|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
14|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
14|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
14|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
14|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
14|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
14|16782080|FA-18C_hornet|2|Enemies|-358543.716053|1381.533113|620660.145687|1.714270|-0.331906|1.483616
14|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
14|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
14|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
14|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
14|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
14|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
14|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
14|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
14|16781824|KrAZ6322|16|Enemies|-281531.062500|13.240943|648076.500000|0.942478|0.000000|-0.000000
14|16777472|M978 HEMTT Tanker|2|Enemies|-281540.500000|13.240943|646442.062500|4.014258|0.000000|-0.000000
14|16777984|M 818|2|Enemies|-281185.093750|13.240943|646831.562500|0.296706|0.000000|-0.000000
14|16778496|Hummer|2|Enemies|-281510.500000|13.240943|646488.375000|0.802851|0.000000|-0.000000
14|16779008|Hummer|2|Enemies|-281647.312500|13.240943|646450.625000|5.253441|0.000000|0.000000
14|16779520|Soldier M4|2|Enemies|-281517.375000|13.240943|646490.687500|0.802851|-0.000000|-0.000000
14|16780032|Soldier M4|2|Enemies|-281655.968750|13.240943|646449.562500|0.733038|-0.000000|-0.000000
14|16780544|ATZ-10|16|Enemies|-281475.062500|13.240943|646516.687500|0.942478|0.000000|-0.000000
14|16781056|ATZ-10|16|Enemies|-281206.531250|13.240943|646807.750000|0.942478|0.000000|-0.000000
14|16781568|KrAZ6322|16|Enemies|-281693.156250|13.240943|648061.937500|4.031711|0.000000|-0.000000
14|16782080|FA-18C_hornet|2|Enemies|-358545.895716|1363.164207|620706.537588|1.777415|-0.369527|1.595078
14|16777728|M978 HEMTT Tanker|2|Enemies|-281301.625000|13.240943|646702.250000|0.855211|0.000000|-0.000000
14|16778240|M 818|2|Enemies|-281493.062500|13.240943|646494.062500|0.750492|-0.000000|-0.000000
14|16778752|Hummer|2|Enemies|-281266.687500|13.240943|646741.687500|4.188791|0.000000|-0.000000
14|16779264|Soldier M4|2|Enemies|-281501.875000|13.240943|646499.687500|2.426008|0.000000|-0.000000
14|16779776|Soldier M4|2|Enemies|-281513.375000|13.240943|646495.250000|4.118977|0.000000|-0.000000
14|16780288|ATZ-10|16|Enemies|-283303.937503|50.887278|685774.437504|2.181662|-0.004495|-0.000094
14|16780800|ATZ-10|16|Enemies|-281663.562500|13.240943|648098.062500|3.316126|0.000000|-0.000000
14|16781312|KrAZ6322|16|Enemies|-281604.531250|13.240943|648074.062500|4.572763|0.000000|-0.000000
